Filename,ClassId,Pred_1,Conf_1,Pred_2,Conf_2
9467,Right turn mandatory,Right turn mandatory,0.999982,Right turn mandatory,0.999966
9468,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9469,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9470,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9471,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
9472,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9473,Danger of slipping,Danger of slipping,0.999998,Danger of slipping,1.000000
9474,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
9475,End of no overtaking,End of no overtaking,0.986576,No overtaking,1.000000
9476,Wrong way,Wrong way,0.999906,Wrong way,0.999758
9477,Limit 120km,Limit 120km,1.000000,Limit 120km,0.999999
9478,Men at work,Men at work,1.000000,Men at work,1.000000
9479,Traffic light,Traffic light,1.000000,Traffic light,1.000000
9480,Double curve,Double curve,1.000000,Double curve,0.999996
9481,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9482,Transit prohibition,Transit prohibition,1.000000,Transit prohibition,1.000000
9483,Limit 70km,Limit 70km,0.999999,Limit 70km,1.000000
9484,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.994812,No overtaking of heavy vehicles,0.949680
9485,Men at work,Men at work,1.000000,Men at work,1.000000
9486,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
9487,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9488,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
9489,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
9490,Men at work,Men at work,1.000000,Men at work,1.000000
9491,No overtaking,No overtaking,1.000000,No overtaking,1.000000
9492,Dangerous left curve,Dangerous left curve,0.999999,Dangerous left curve,1.000000
9493,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,1.000000,End of no overtaking of heavy vehicles,0.999999
9494,Dangerous right curve,Dangerous right curve,0.999988,Dangerous right curve,0.999993
9495,Limit 120km,Limit 120km,0.999999,Limit 120km,1.000000
9496,Transit prohibition,Transit prohibition,0.999999,Transit prohibition,1.000000
9497,Men at work,Men at work,1.000000,Men at work,0.999721
9498,Transit prohibition,Transit prohibition,0.999984,Transit prohibition,1.000000
9499,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
9500,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
9501,Wrong way,Wrong way,1.000000,Wrong way,1.000000
9502,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,0.999999
9503,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9504,Mandatory step to the right,Mandatory step to the right,0.999498,Mandatory step to the right,1.000000
9505,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9506,Intersection with right of way,Intersection with right of way,0.985651,Intersection with right of way,0.999812
9507,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
9508,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9509,Pedestrian crossing,Generic danger,0.482942,Limit 30km,0.996786
9510,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9511,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9512,Cycle crossing,Cycle crossing,0.999991,Cycle crossing,1.000000
9513,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9514,Traffic light,Traffic light,1.000000,Traffic light,0.999991
9515,Limit 70km,Limit 70km,0.999999,Limit 70km,1.000000
9516,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9517,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9518,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
9519,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9520,Wrong way,Wrong way,1.000000,Wrong way,1.000000
9521,Limit 70km,Limit 70km,0.999977,Limit 70km,1.000000
9522,Limit 30km,Limit 30km,0.999977,Limit 30km,1.000000
9523,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9524,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9525,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
9526,Limit 80km,Limit 80km,0.999992,Limit 80km,1.000000
9527,Limit 60km,Limit 60km,0.999963,Limit 60km,1.000000
9528,Pedestrian crossing,Pedestrian crossing,0.999963,Pedestrian crossing,0.997139
9529,No overtaking,No overtaking,1.000000,No overtaking,1.000000
9530,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9531,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,0.999653,Prohibition of heavy vehicles transit,0.999674
9532,Stop,Stop,0.999999,Stop,1.000000
9533,Right of way,Right of way,1.000000,Right of way,1.000000
9534,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
9535,Mandatory step to the right,Mandatory step to the right,0.999761,Mandatory step to the right,0.999997
9536,Dangerous right curve,Dangerous right curve,0.999982,Dangerous right curve,0.993308
9537,Mandatory direction straight,Mandatory direction straight,0.907863,Mandatory direction straight,0.999870
9538,Limit 30km,Limit 30km,1.000000,Limit 30km,0.999998
9539,Limit 60km,Limit 60km,0.999958,Limit 60km,1.000000
9540,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9541,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
9542,Asymmetrical bottleneck,Asymmetrical bottleneck,0.999968,Asymmetrical bottleneck,0.999576
9543,Go ahead,Go ahead,0.998924,Go ahead,0.999264
9544,Give right to pass,Give right to pass,1.000000,Give right to pass,0.999999
9545,End limit 80km,End limit 80km,0.999414,End limit 80km,0.999914
9546,Generic danger,Generic danger,0.661440,Generic danger,0.999981
9547,Pedestrian crossing,Pedestrian crossing,0.879602,Generic danger,0.743884
9548,Dangerous left curve,Dangerous left curve,1.000000,Dangerous left curve,1.000000
9549,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
9550,Cycle crossing,Cycle crossing,0.999843,Cycle crossing,0.999942
9551,No overtaking,No overtaking,1.000000,No overtaking,1.000000
9552,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9553,Pedestrian crossing,Pedestrian crossing,1.000000,Pedestrian crossing,0.999987
9554,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
9555,Limit 80km,Limit 80km,0.996421,Limit 80km,0.999993
9556,Mandatory direction straight,Mandatory direction straight,0.999999,Mandatory direction straight,1.000000
9557,Transit prohibition,Transit prohibition,1.000000,Transit prohibition,1.000000
9558,Right of way,Right of way,1.000000,Right of way,1.000000
9559,Limit 120km,Limit 120km,0.998847,Limit 120km,1.000000
9560,Limit 50km,Limit 50km,1.000000,Limit 50km,0.999998
9561,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
9562,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9563,Limit 80km,Limit 80km,0.999999,Limit 80km,1.000000
9564,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
9565,No overtaking,No overtaking,1.000000,No overtaking,1.000000
9566,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9567,Stop,Stop,1.000000,Stop,1.000000
9568,Right of way,Right of way,1.000000,Right of way,1.000000
9569,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
9570,Traffic light,Traffic light,1.000000,Traffic light,1.000000
9571,Mandatory direction straight,Mandatory direction straight,0.999999,Mandatory direction straight,1.000000
9572,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9573,Limit 70km,Limit 70km,0.999954,Limit 70km,1.000000
9574,Limit 80km,Limit 80km,0.999999,Limit 80km,0.999911
9575,Stop,Stop,0.998665,Stop,0.999974
9576,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9577,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9578,No overtaking,No overtaking,0.999995,No overtaking,1.000000
9579,Generic danger,Generic danger,0.998702,Generic danger,0.999999
9580,Limit 70km,Limit 70km,0.999991,Limit 70km,1.000000
9581,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9582,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
9583,Transit prohibition,Transit prohibition,1.000000,Transit prohibition,1.000000
9584,No overtaking,No overtaking,0.999997,No overtaking,1.000000
9585,Stop,Stop,1.000000,Stop,0.999999
9586,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
9587,Limit 70km,Limit 70km,0.999996,Limit 70km,1.000000
9588,Wrong way,Wrong way,1.000000,Wrong way,1.000000
9589,Right turn mandatory,Right turn mandatory,0.999971,Right turn mandatory,0.999159
9590,Limit 100km,Limit 100km,0.999991,Limit 100km,0.999999
9591,End limit 80km,End limit 80km,0.999977,End limit 80km,1.000000
9592,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
9593,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.976904,End of no overtaking of heavy vehicles,0.999924
9594,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
9595,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9596,Traffic light,Traffic light,1.000000,Traffic light,0.999997
9597,Mandatory step to the right,Mandatory step to the right,0.999996,Mandatory step to the right,1.000000
9598,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
9599,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
9600,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9601,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
9602,Limit 50km,Limit 50km,0.999986,Limit 50km,1.000000
9603,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
9604,Men at work,Men at work,1.000000,Men at work,1.000000
9605,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
9606,Right of way,Right of way,1.000000,Right of way,1.000000
9607,Wrong way,Wrong way,1.000000,Wrong way,1.000000
9608,Wild animals,Wild animals,0.999143,Wild animals,0.992259
9609,Directions right and straight,Directions right and straight,0.988351,Directions right and straight,0.926247
9610,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9611,Dangerous right curve,Dangerous right curve,1.000000,Dangerous right curve,1.000000
9612,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9613,Right of way,Right of way,0.964578,Transit prohibition,0.999972
9614,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9615,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9616,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
9617,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9618,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,0.999990
9619,Intersection with right of way,Intersection with right of way,0.999893,Intersection with right of way,0.999141
9620,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9621,Traffic light,Traffic light,1.000000,Traffic light,0.999949
9622,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9623,Limit 100km,Limit 100km,0.985950,Limit 100km,1.000000
9624,Limit 80km,Limit 80km,0.999977,Limit 80km,1.000000
9625,Generic danger,Generic danger,1.000000,Generic danger,1.000000
9626,Right of way,Right of way,1.000000,Right of way,1.000000
9627,School,School,1.000000,School,1.000000
9628,Generic danger,Generic danger,0.999681,Generic danger,0.999880
9629,Stop,Stop,0.999999,Stop,1.000000
9630,Traffic light,Traffic light,1.000000,Traffic light,1.000000
9631,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9632,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9633,No overtaking,No overtaking,1.000000,No overtaking,1.000000
9634,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9635,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9636,Give right to pass,Give right to pass,0.999972,Give right to pass,0.999974
9637,Danger of bumps,Danger of bumps,1.000000,Danger of bumps,1.000000
9638,Limit 60km,Limit 60km,0.999439,Limit 60km,1.000000
9639,Limit 70km,Limit 70km,1.000000,Limit 70km,0.999984
9640,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
9641,Limit 80km,Limit 80km,0.999963,Limit 80km,1.000000
9642,Stop,Stop,1.000000,Stop,1.000000
9643,Stop,Stop,0.999707,Stop,0.999996
9644,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
9645,Give right to pass,Give right to pass,1.000000,Give right to pass,0.999995
9646,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.999823,End of no overtaking of heavy vehicles,1.000000
9647,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
9648,End limit 80km,End limit 80km,0.999913,End limit 80km,1.000000
9649,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
9650,Mandatory step to the right,Mandatory step to the right,0.999301,Mandatory step to the right,1.000000
9651,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
9652,Limit 120km,Limit 120km,1.000000,Limit 120km,0.999996
9653,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
9654,Transit prohibition,Transit prohibition,0.999999,Transit prohibition,1.000000
9655,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9656,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
9657,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
9658,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9659,Danger of bumps,Danger of bumps,0.999710,Danger of bumps,0.999992
9660,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
9661,Snow,Snow,0.995932,Snow,0.999968
9662,No overtaking,No overtaking,1.000000,No overtaking,1.000000
9663,Intersection with right of way,Intersection with right of way,0.999999,Intersection with right of way,0.999989
9664,Stop,Stop,0.999991,Stop,0.999996
9665,Men at work,Men at work,1.000000,Men at work,0.999999
9666,Mandatory direction straight,Mandatory direction straight,0.999965,Mandatory direction straight,0.999997
9667,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
9668,Danger of bumps,Danger of bumps,1.000000,Danger of bumps,1.000000
9669,Men at work,Men at work,0.998999,Men at work,0.998851
9670,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
9671,Right of way,Right of way,1.000000,Right of way,1.000000
9672,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
9673,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
9674,Wrong way,Wrong way,1.000000,Wrong way,1.000000
9675,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9676,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
9677,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9678,Stop,Stop,1.000000,Stop,0.999998
9679,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
9680,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
9681,Limit 70km,Limit 70km,0.999997,Limit 70km,1.000000
9682,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
9683,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
