Filename,ClassId,Pred,Conf
9679,Limit 100km,Limit 100km,0.999997
9680,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,0.999934
9681,No overtaking,No overtaking,1.000000
9682,Limit 50km,Limit 50km,1.000000
9683,Danger of bumps,Danger of bumps,0.999895
9684,Wild animals,Wild animals,1.000000
9685,Mandatory step to the left,Mandatory step to the left,0.999997
9686,No overtaking,No overtaking,0.999999
9687,Mandatory step to the right,Mandatory step to the right,1.000000
9688,Transit prohibition,Transit prohibition,1.000000
9689,Mandatory direction straight,Mandatory direction straight,0.999999
9690,Limit 80km,Limit 80km,0.999999
9691,Mandatory step to the right,Mandatory step to the right,0.999998
9692,Limit 50km,Limit 50km,1.000000
9693,Mandatory direction straight,Mandatory direction straight,0.999998
9694,Mandatory step to the right,Mandatory step to the right,1.000000
9695,Intersection with right of way,Intersection with right of way,1.000000
9696,Limit 50km,Limit 50km,1.000000
9697,Danger of slipping,Danger of slipping,0.999997
9698,Mandatory step to the left,Mandatory step to the left,1.000000
9699,Danger of bumps,Danger of bumps,0.999995
9700,Mandatory step to the right,Mandatory step to the right,1.000000
9701,Limit 50km,Limit 50km,1.000000
9702,Limit 120km,Limit 120km,0.999998
9703,Right of way,Right of way,0.999999
9704,Limit 80km,Limit 80km,1.000000
9705,Stop,Stop,0.999997
9706,Danger of bumps,Danger of bumps,0.999989
9707,Limit 50km,Limit 50km,1.000000
9708,Give right to pass,Give right to pass,0.999994
9709,Mandatory step to the right,Mandatory step to the right,1.000000
9710,Mandatory step to the right,Mandatory step to the right,1.000000
9711,Limit 70km,Limit 70km,0.999996
9712,Wild animals,Wild animals,0.999994
9713,Limit 50km,Limit 50km,0.999999
9714,Generic danger,Generic danger,1.000000
9715,Wild animals,Wild animals,0.999998
9716,Right of way,Right of way,0.999999
9717,Limit 80km,Limit 80km,0.999998
9718,Right turn mandatory,Right turn mandatory,0.997282
9719,Limit 80km,Limit 80km,0.999999
9720,Limit 70km,Limit 70km,1.000000
9721,Limit 60km,Limit 60km,0.999997
9722,Mandatory step to the right,Mandatory step to the right,1.000000
9723,Give right to pass,Give right to pass,1.000000
9724,End limit 80km,End limit 80km,0.999992
9725,Give right to pass,Give right to pass,0.999923
9726,Stop,Stop,0.999999
9727,Give right to pass,Give right to pass,0.999995
9728,Mandatory direction straight,Mandatory direction straight,1.000000
9729,End limit 80km,End limit 80km,0.999982
9730,Wild animals,Wild animals,0.999996
9731,Limit 30km,Limit 30km,0.999960
9732,Intersection with right of way,Intersection with right of way,1.000000
9733,Mandatory direction straight,Mandatory direction straight,1.000000
9734,Transit prohibition,Transit prohibition,0.999413
9735,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9736,Limit 30km,Limit 30km,0.999968
9737,Dangerous left curve,Dangerous left curve,0.999842
9738,Wrong way,Wrong way,1.000000
9739,End limit 80km,End limit 80km,1.000000
9740,Limit 100km,Limit 100km,0.999999
9741,Go ahead,Go ahead,0.999933
9742,Limit 80km,Limit 80km,1.000000
9743,Limit 60km,Limit 60km,0.999999
9744,Snow,Snow,1.000000
9745,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9746,Men at work,Men at work,1.000000
9747,No overtaking,No overtaking,0.999964
9748,Directions right and straight,Directions right and straight,0.999922
9749,Give right to pass,Give right to pass,1.000000
9750,Double curve,Double curve,0.999717
9751,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9752,Limit 50km,Limit 50km,0.999996
9753,Wrong way,Wrong way,1.000000
9754,Limit 30km,Limit 30km,0.999997
9755,Generic danger,Generic danger,1.000000
9756,Directions left and straight,Directions left and straight,0.999766
9757,Men at work,Men at work,0.999999
9758,Limit 80km,Limit 80km,0.999999
9759,School,School,0.999984
9760,Limit 50km,Limit 50km,0.999981
9761,Wrong way,Wrong way,1.000000
9762,School,School,0.999941
9763,Right of way,Right of way,0.999898
9764,Limit 100km,Limit 100km,0.999930
9765,Mandatory direction straight,Mandatory direction straight,0.999994
9766,Limit 30km,Limit 30km,1.000000
9767,Limit 120km,Limit 120km,0.999995
9768,Mandatory direction straight,Mandatory direction straight,1.000000
9769,Limit 60km,Limit 60km,0.999996
9770,Danger of bumps,Danger of bumps,0.999876
9771,Limit 50km,Limit 50km,0.999996
9772,Limit 120km,Limit 120km,0.999996
9773,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,0.999992
9774,Wild animals,Wild animals,0.999999
9775,Limit 30km,Limit 30km,1.000000
9776,Wrong way,Wrong way,1.000000
9777,School,School,0.999997
9778,Right of way,Right of way,1.000000
9779,Wrong way,Wrong way,1.000000
9780,Give right to pass,Give right to pass,1.000000
9781,Roundabout,Roundabout,0.999993
9782,Intersection with right of way,Intersection with right of way,0.999124
9783,Limit 120km,Limit 120km,1.000000
9784,Limit 50km,Limit 50km,1.000000
9785,Limit 120km,Limit 120km,0.999996
9786,Snow,Snow,1.000000
9787,Limit 70km,Limit 70km,0.999999
9788,Limit 60km,Limit 60km,1.000000
9789,Limit 120km,Limit 120km,1.000000
9790,Danger of bumps,Danger of bumps,0.999991
9791,Right of way,Right of way,1.000000
9792,Men at work,Men at work,1.000000
9793,Men at work,Men at work,1.000000
9794,End limit 80km,End limit 80km,1.000000
9795,Limit 120km,Limit 120km,1.000000
9796,Snow,Snow,0.999999
9797,Limit 50km,Limit 50km,1.000000
9798,Wrong way,Wrong way,0.999999
9799,No overtaking,No overtaking,0.999996
9800,Limit 100km,Limit 100km,0.999999
9801,Men at work,Men at work,1.000000
9802,Limit 100km,Limit 100km,0.999986
9803,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.999995
9804,Generic danger,Generic danger,0.999999
9805,Limit 70km,Limit 70km,0.999998
9806,Stop,Stop,1.000000
9807,Stop,Stop,1.000000
9808,Limit 80km,Limit 80km,1.000000
9809,Limit 70km,Limit 70km,0.999996
9810,End of no overtaking,End of no overtaking,0.999977
9811,Snow,Snow,0.999999
9812,Transit prohibition,Transit prohibition,1.000000
9813,Limit 100km,Limit 100km,0.999998
9814,Limit 120km,Limit 120km,0.999996
9815,Stop,Stop,1.000000
9816,No overtaking,No overtaking,1.000000
9817,Dangerous right curve,Dangerous right curve,0.999276
9818,Limit 60km,Limit 60km,0.999995
9819,Right of way,Right of way,1.000000
9820,Limit 50km,Limit 50km,1.000000
9821,Limit 60km,Limit 60km,0.999999
9822,Mandatory step to the right,Mandatory step to the right,0.999999
9823,Give right to pass,Give right to pass,0.999997
9824,Limit 60km,Limit 60km,0.999997
9825,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,0.999994
9826,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9827,Right turn mandatory,Right turn mandatory,0.999995
9828,Limit 100km,Limit 100km,0.999994
9829,Right of way,Right of way,0.999999
9830,Limit 30km,Limit 30km,0.999999
9831,Limit 80km,Limit 80km,0.999998
9832,Wild animals,Wild animals,0.999999
9833,Right turn mandatory,Right turn mandatory,0.999962
9834,Limit 120km,Limit 120km,0.999999
9835,Limit 30km,Limit 30km,1.000000
9836,No overtaking,No overtaking,1.000000
9837,Double curve,Double curve,0.999900
9838,Give right to pass,Give right to pass,1.000000
9839,Mandatory direction straight,Mandatory direction straight,0.999995
9840,Limit 120km,Limit 120km,1.000000
9841,Right turn mandatory,Right turn mandatory,0.999994
9842,Snow,Snow,1.000000
9843,Stop,Stop,0.999999
9844,Limit 50km,Limit 50km,0.999926
9845,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9846,Limit 30km,Limit 30km,1.000000
9847,Limit 80km,Limit 80km,0.999999
9848,Limit 30km,Limit 30km,0.999999
9849,Give right to pass,Give right to pass,0.999931
9850,Generic danger,Generic danger,0.999996
9851,Directions left and straight,Directions left and straight,0.999854
9852,Limit 70km,Limit 70km,1.000000
9853,Right of way,Right of way,0.999998
9854,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.999999
9855,End limit 80km,End limit 80km,1.000000
9856,Limit 60km,Limit 60km,1.000000
9857,Limit 120km,Limit 120km,0.999999
9858,Mandatory step to the right,Mandatory step to the right,1.000000
9859,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.999915
9860,Cycle crossing,Cycle crossing,0.999988
9861,End limit 80km,End limit 80km,0.999976
9862,Limit 50km,Limit 50km,0.999980
9863,Generic danger,Generic danger,0.999990
9864,Mandatory direction straight,Mandatory direction straight,0.999998
9865,School,School,0.999993
9866,Limit 80km,Limit 80km,1.000000
9867,Danger of slipping,Danger of slipping,0.999975
9868,Mandatory step to the right,Mandatory step to the right,1.000000
9869,Limit 120km,Limit 120km,1.000000
9870,Mandatory step to the right,Mandatory step to the right,1.000000
9871,Give right to pass,Give right to pass,1.000000
9872,Directions right and straight,Directions right and straight,0.999997
9873,Limit 30km,Limit 30km,1.000000
9874,Directions right and straight,Directions right and straight,0.999964
9875,Mandatory direction straight,Mandatory direction straight,0.999969
9876,No overtaking,No overtaking,0.999923
9877,Generic danger,Generic danger,0.999992
9878,Danger of slipping,Danger of slipping,0.999957
9879,Intersection with right of way,Intersection with right of way,0.999990
9880,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9881,Men at work,Men at work,1.000000
9882,Snow,Snow,0.999995
9883,Limit 80km,Limit 80km,1.000000
9884,Cycle crossing,Cycle crossing,0.999995
9885,Wild animals,Wild animals,0.999998
9886,Stop,Stop,0.999996
9887,School,School,1.000000
9888,Limit 30km,Limit 30km,1.000000
9889,Mandatory step to the right,Mandatory step to the right,1.000000
9890,Limit 60km,Limit 60km,1.000000
9891,Limit 30km,Limit 30km,1.000000
9892,Stop,Stop,0.999999
9893,Intersection with right of way,Intersection with right of way,0.999999
9894,Men at work,Men at work,1.000000
9895,Mandatory step to the right,Mandatory step to the right,1.000000
9896,Limit 120km,Limit 120km,0.999999
9897,Right of way,Right of way,0.999972
9898,Danger of bumps,Danger of bumps,0.999997
9899,Mandatory step to the left,Mandatory step to the left,1.000000
9900,Generic danger,Generic danger,0.999989
9901,Wrong way,Wrong way,1.000000
9902,Limit 70km,Limit 70km,0.999951
9903,Limit 70km,Limit 70km,0.999981
9904,Limit 30km,Limit 30km,0.999991
9905,Limit 30km,Limit 30km,0.999999
9906,Limit 70km,Limit 70km,0.999999
9907,Right of way,Right of way,1.000000
9908,Men at work,Men at work,1.000000
9909,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.999995
9910,Right of way,Right of way,0.999994
9911,Limit 80km,Limit 80km,0.999996
9912,Right of way,Right of way,1.000000
9913,Pedestrian crossing,Pedestrian crossing,0.999897
9914,Right of way,Right of way,1.000000
9915,Right of way,Right of way,1.000000
9916,Mandatory step to the right,Mandatory step to the right,1.000000
9917,Intersection with right of way,Intersection with right of way,0.999999
9918,Limit 70km,Limit 70km,0.999998
9919,Snow,Snow,0.999999
9920,Limit 50km,Limit 50km,1.000000
9921,No overtaking,No overtaking,1.000000
9922,Limit 70km,Limit 70km,1.000000
9923,Wrong way,Wrong way,1.000000
9924,Men at work,Men at work,1.000000
9925,Limit 70km,Limit 70km,0.999999
9926,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,0.999992
9927,Generic danger,Generic danger,0.999999
9928,Give right to pass,Give right to pass,1.000000
9929,Danger of slipping,Danger of slipping,0.999986
9930,Generic danger,Generic danger,0.999988
9931,Right of way,Right of way,0.999998
9932,Limit 30km,Limit 30km,1.000000
9933,Double curve,Double curve,0.999999
9934,Right of way,Right of way,0.999999
9935,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9936,Limit 80km,Limit 80km,1.000000
9937,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.999506
9938,Give right to pass,Give right to pass,0.999991
9939,Limit 70km,Limit 70km,1.000000
9940,Danger of bumps,Danger of bumps,0.999821
9941,Limit 50km,Limit 50km,0.989715
9942,Limit 60km,Limit 60km,1.000000
9943,Limit 60km,Limit 60km,0.999990
9944,Give right to pass,Give right to pass,0.999999
9945,Dangerous left curve,Dangerous left curve,0.999960
9946,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,0.999886
9947,Limit 60km,Limit 60km,0.999999
9948,Limit 70km,Limit 70km,1.000000
9949,School,School,0.999972
9950,Limit 80km,Limit 80km,0.999994
9951,Wild animals,Wild animals,0.999991
9952,Give right to pass,Give right to pass,1.000000
9953,Danger of slipping,Danger of slipping,0.999830
9954,Men at work,Men at work,1.000000
9955,Mandatory direction straight,Mandatory direction straight,0.999990
9956,Limit 30km,Limit 30km,0.999996
9957,Traffic light,Traffic light,0.999943
9958,Mandatory step to the left,Mandatory step to the left,0.999862
9959,Mandatory step to the right,Mandatory step to the right,1.000000
9960,Directions right and straight,Directions right and straight,0.999999
9961,Wild animals,Wild animals,0.999668
9962,Mandatory step to the right,Mandatory step to the right,1.000000
9963,Mandatory step to the right,Mandatory step to the right,1.000000
9964,Limit 30km,Limit 30km,0.999994
9965,Limit 60km,Limit 60km,0.999998
9966,Limit 60km,Limit 60km,0.999986
9967,Give right to pass,Give right to pass,1.000000
9968,School,School,0.999965
9969,Wrong way,Wrong way,0.999999
9970,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9971,Intersection with right of way,Intersection with right of way,1.000000
9972,Mandatory step to the right,Mandatory step to the right,1.000000
9973,Limit 100km,Limit 100km,0.999995
9974,Traffic light,Traffic light,0.999981
9975,Right turn mandatory,Right turn mandatory,0.999996
9976,Give right to pass,Give right to pass,1.000000
9977,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9978,School,School,1.000000
9979,Limit 50km,Limit 50km,1.000000
9980,Limit 60km,Limit 60km,0.999988
9981,Limit 60km,Limit 60km,0.999999
9982,Give right to pass,Give right to pass,1.000000
9983,Limit 50km,Limit 50km,1.000000
9984,Right of way,Right of way,1.000000
9985,Wild animals,Wild animals,0.999997
9986,Mandatory step to the right,Mandatory step to the right,1.000000
9987,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000
9988,Limit 50km,Limit 50km,1.000000
9989,Left turn mandatory,Left turn mandatory,0.999999
9990,No overtaking,No overtaking,1.000000
9991,Limit 30km,Limit 30km,1.000000
9992,Limit 120km,Limit 120km,0.999947
9993,Wild animals,Wild animals,0.999946
9994,Limit 60km,Limit 60km,0.999984
9995,Wild animals,Wild animals,0.999951
9996,Right turn mandatory,Right turn mandatory,0.999996
9997,Right of way,Right of way,1.000000
9998,Limit 60km,Limit 60km,1.000000
9999,Limit 30km,Limit 30km,0.999999
10000,End limit 80km,End limit 80km,0.999992
10001,Mandatory direction straight,Mandatory direction straight,1.000000
10002,Intersection with right of way,Intersection with right of way,0.999935
10003,Limit 70km,Limit 70km,0.999999
10004,Limit 50km,Limit 50km,0.999995
10005,Mandatory step to the right,Mandatory step to the right,1.000000
10006,Left turn mandatory,Left turn mandatory,0.999985
10007,Right of way,Right of way,0.999999
10008,Right of way,Right of way,0.999219
10009,Right of way,Right of way,1.000000
